currencyId,title,currency,value,date
11872,Bolivia Boliviano,BOB,7.562684,5/3/2022
11873,Bosnia Mark,BAM,1.960232,5/3/2022
11874,Botswana Pula,BWP,12.858277,5/3/2022
11875,Brazil Real,BRL,5.542612,5/3/2022
11876,Brunei Dollar,BND,1.495759,5/3/2022
11877,Bulgaria Lev,BGN,1.960555,5/3/2022
11878,Burundi Franc,BIF,2199.49967,5/3/2022
11879,CFA Franc BCEAO,XOF,657.433474,5/3/2022
11880,CFA Franc BEAC,XAF,657.433474,5/3/2022
11881,CFP Franc,XPF,120.014054,5/3/2022
11882,Cambodia Riel,KHR,4471.642482,5/3/2022
11883,Canada Dollar,CAD,1.39432,5/3/2022
11884,Cape Verde Escudo,CVE,110.513192,5/3/2022
11885,Cayman Islands Dollar,KYD,0.916759,5/3/2022
11886,Chili Peso,CLP,881.422913,5/3/2022
11887,China Yuan/Renminbi,CNY,6.916424,5/3/2022
11888,Colombia Peso,COP,4135.487541,5/3/2022
11889,Comoros Franc,KMF,493.686342,5/3/2022
11890,Congo Franc,CDF,2207.053991,5/3/2022
11891,Costa Rica Colon,CRC,707.799587,5/3/2022
11892,Croatia Kuna,HRK,7.573723,5/3/2022
11893,Cuba Convertible Peso,CUC,1.094769,5/3/2022
11894,Cuba Peso,CUP,29.011369,5/3/2022
11895,Czech Koruna,CZK,25.774303,5/3/2022
11896,Denmark Krone,DKK,7.446972,5/3/2022
11897,Djibouti Franc,DJF,195.829798,5/3/2022
11898,Dominican Republich Peso,DOP,60.314455,5/3/2022
11899,East Caribbean Dollar,XCD,2.958667,5/3/2022
11900,Egypt Pound,EGP,17.182589,5/3/2022
11901,El Salvador Colon,SVC,9.625617,5/3/2022
11902,Ethiopia Birr,ETB,56.405176,5/3/2022
11903,Falkland Islands Pound,FKP,0.796904,5/3/2022
11904,Fiji Dollar,FJD,2.3092,5/3/2022
11905,Gambia Dalasi,GMD,58.296857,5/3/2022
11906,Georgia Lari,GEL,3.667903,5/3/2022
11907,Ghana New Cedi,GHS,7.755217,5/3/2022
11908,Gibraltar Pound,GIP,0.796904,5/3/2022
11909,Guatemala Quetzal,GTQ,8.481147,5/3/2022
11910,Guinea Franc,GNF,9871.068595,5/3/2022
11911,Guyana Dollar,GYD,230.146867,5/3/2022
11912,Haiti Gourde,HTG,115.102499,5/3/2022
11913,Honduras Lempira,HNL,27.086832,5/3/2022
11914,Hong Kong Dollar,HKD,8.554829,5/3/2022
11915,Hungary Forint,HUF,388.199532,5/3/2022
11916,Iceland Krona,ISK,144.203349,5/3/2022
11917,India Rupee,INR,83.668246,5/3/2022
11918,Indonesia Rupiah,IDR,15746.27642,5/3/2022
11919,Iran Rial,IRR,46336.08341,5/3/2022
11920,Iraq Dinar,IQD,1605.505669,5/3/2022
11921,Israel New Shekel,ILS,3.593113,5/3/2022
11922,Jamaica Dollar,JMD,169.816376,5/3/2022
11923,Jordan Dinar,JOD,0.776234,5/3/2022
11924,Kazakhstan Tenge,KZT,561.360712,5/3/2022
11925,Kenya Shilling,KES,125.402932,5/3/2022
11926,Kuwait Dinar,KWD,0.332175,5/3/2022
11927,Kyrgyzstan Som,KGS,106.930109,5/3/2022
11928,Laos Kip,LAK,12610.72135,5/3/2022
11929,Lebanon Pound,LBP,1663.435769,5/3/2022
11930,Lesotho Loti,LSL,16.761326,5/3/2022
11931,Liberia Dollar,LRD,168.868482,5/3/2022
11932,Libya Dinar,LYD,5.086323,5/3/2022
11933,Macau Pataca,MOP,8.854385,5/3/2022
11934,Macedonia Denar,MKD,61.753687,5/3/2022
11935,Malagasy Ariary,MGA,4398.999339,5/3/2022
11936,Malawi Kwacha,MWK,884.03538,5/3/2022
11937,Malaysia Ringgit,MYR,4.573986,5/3/2022
11938,Maldives Rufiyaa,MVR,16.91459,5/3/2022
11939,Mauritania Ouguiya,MRO,390.832219,5/3/2022
11940,Mauritius Rupee,MUR,48.45883,5/3/2022
11941,Mexico Peso,MXN,22.933488,5/3/2022
11942,Moldova Leu,MDL,20.212995,5/3/2022
11943,Mongolia Tugrik,MNT,3129.758728,5/3/2022
11944,Morocco Dirham,MAD,10.661444,5/3/2022
11945,Mozambique New Metical,MZN,69.879496,5/3/2022
11946,Myanmar Kyat,MMK,1956.010438,5/3/2022
11947,NL Antilles Guilder,ANG,1.982552,5/3/2022
11948,Namibia Dollar,NAD,16.761321,5/3/2022
11949,Nepal Rupee,NPR,134.08513,5/3/2022
11950,New Zealand Dollar,NZD,1.59625,5/3/2022
11951,Nicaragua Cordoba Oro,NIO,39.331331,5/3/2022
11952,Nigeria Naira,NGN,458.150144,5/3/2022
11953,North Korea Won,KPW,985.291955,5/3/2022
11954,Norway Kroner,NOK,9.799707,5/3/2022
11955,Oman Rial,OMR,0.421667,5/3/2022
11956,Pakistan Rupee,PKR,196.052097,5/3/2022
11957,Panama Balboa,PAB,1.100071,5/3/2022
11958,Papua New Guinea Kina,PGK,3.876005,5/3/2022
11959,Paraguay Guarani,PYG,7660.403851,5/3/2022
11960,Peru Nuevo Sol,PEN,4.103616,5/3/2022
11961,Philippines Peso,PHP,56.873642,5/3/2022
11962,Poland Zloty,PLN,4.916169,5/3/2022
11963,Qatar Rial,QAR,3.986095,5/3/2022
11964,Romania New Lei,RON,4.956569,5/3/2022
11965,Russia Rouble,RUB,135.751685,5/3/2022
11966,Rwanda Franc,RWF,1133.024564,5/3/2022
11967,Samoa Tala,WST,2.859911,5/3/2022
11968,Sao Tome/Principe Dobra,STD,22659.50069,5/3/2022
11969,Saudi Arabia Riyal,SAR,4.107711,5/3/2022
11970,Serbia Dinar,RSD,117.871718,5/3/2022
11971,Seychelles Rupee,SCR,15.770417,5/3/2022
11972,Sierra Leone Leone,SLL,12726.6859,5/3/2022
11973,Singapore Dollar,SGD,1.489159,5/3/2022
11974,Solomon Islands Dollar,SBD,8.821717,5/3/2022
11975,Somali Shilling,SOS,639.345261,5/3/2022
11976,South Africa Rand,ZAR,16.879778,5/3/2022
11977,South Korea Won,KRW,1332.25138,5/3/2022
11978,Sri Lanka Rupee,LKR,221.655197,5/3/2022
11979,St Helena Pound,SHP,1.507939,5/3/2022
11980,Sudan Pound,SDG,488.267189,5/3/2022
11981,Suriname Dollar,SRD,22.410466,5/3/2022
11982,Swaziland Lilangeni,SZL,16.884119,5/3/2022
11983,Sweden Krona,SEK,10.730649,5/3/2022
11984,Syria Pound,SYP,2750.058598,5/3/2022
11985,Taiwan Dollar,TWD,30.803547,5/3/2022
11986,Tanzania Shilling,TZS,2546.559101,5/3/2022
11987,Thailand Baht,THB,35.78146,5/3/2022
11988,Tonga Pa'anga,TOP,2.488523,5/3/2022
11989,Trinidad/Tobago Dollar,TTD,7.465967,5/3/2022
11990,Tunisia Dinar,TND,3.226835,5/3/2022
11991,Turkish New Lira,TRY,15.53094,5/3/2022
11992,Uganda Shilling,UGX,3938.044119,5/3/2022
11993,Ukraine Hryvnia,UAH,33.055737,5/3/2022
11994,Uruguay Peso,UYU,47.009575,5/3/2022
11995,United Arab Emirates Dirham,AED,4.021199,5/3/2022
11996,Vanuatu Vatu,VUV,124.4439,5/3/2022
11997,Vietnam Dong,VND,25004.51592,5/3/2022
11998,Yemen Rial,YER,273.966253,5/3/2022
11999,Zambia Kwacha,ZMK,9854.235488,5/3/2022
12000,Australia Dollar,AUD,1.485238,6/3/2022
12001,Great Britain Pound,GBP,0.827646,6/3/2022
12002,Euro,EUR,1,6/3/2022
12003,Japan Yen,JPY,125.695906,6/3/2022
12004,Switzerland Franc,CHF,1.003198,6/3/2022
12005,USA Dollar,USD,1.094769,6/3/2022
12006,Afghanistan Afghani,AFN,98.761801,6/3/2022
12007,Albania Lek,ALL,123.557487,6/3/2022
12008,Algeria Dinar,DZD,156.190776,6/3/2022
12009,Angola Kwanza,AOA,521.360624,6/3/2022
12010,Argentina Peso,ARS,118.846708,6/3/2022
12011,Armenia Dram,AMD,553.533133,6/3/2022
12012,Aruba Florin,AWG,1.970857,6/3/2022
12013,Azerbaijan New Manat,AZN,1.865453,6/3/2022
12014,Bahamas Dollar,BSD,1.100071,6/3/2022
12015,Bahrain Dinar,BHD,0.412827,6/3/2022
12016,Bangladesh Taka,BDT,94.761717,6/3/2022
12017,Barbados Dollar,BBD,2.221088,6/3/2022
12018,Belarus Ruble,BYR,21457.4655,6/3/2022
12019,Belize Dollar,BZD,2.21728,6/3/2022
12020,Bermuda Dollar,BMD,1.094769,6/3/2022
12021,Bhutan Ngultrum,BTN,83.803407,6/3/2022
12022,Bolivia Boliviano,BOB,7.562684,6/3/2022
12023,Bosnia Mark,BAM,1.960232,6/3/2022
12024,Botswana Pula,BWP,12.858277,6/3/2022
12025,Brazil Real,BRL,5.544068,6/3/2022
12026,Brunei Dollar,BND,1.495759,6/3/2022
12027,Bulgaria Lev,BGN,1.961165,6/3/2022
12028,Burundi Franc,BIF,2199.49967,6/3/2022
12029,CFA Franc BCEAO,XOF,657.433474,6/3/2022
12030,CFA Franc BEAC,XAF,657.433474,6/3/2022
12031,CFP Franc,XPF,120.014054,6/3/2022
12032,Cambodia Riel,KHR,4471.642482,6/3/2022
12033,Canada Dollar,CAD,1.39432,6/3/2022
12034,Cape Verde Escudo,CVE,110.513192,6/3/2022
12035,Cayman Islands Dollar,KYD,0.916759,6/3/2022
12036,Chili Peso,CLP,881.422913,6/3/2022
12037,China Yuan/Renminbi,CNY,6.916424,6/3/2022
12038,Colombia Peso,COP,4135.487541,6/3/2022
12039,Comoros Franc,KMF,493.686342,6/3/2022
12040,Congo Franc,CDF,2207.053991,6/3/2022
12041,Costa Rica Colon,CRC,707.799587,6/3/2022
12042,Croatia Kuna,HRK,7.573723,6/3/2022
12043,Cuba Convertible Peso,CUC,1.094769,6/3/2022
12044,Cuba Peso,CUP,29.011369,6/3/2022
12045,Czech Koruna,CZK,25.774303,6/3/2022
12046,Denmark Krone,DKK,7.446972,6/3/2022
12047,Djibouti Franc,DJF,195.829798,6/3/2022
12048,Dominican Republich Peso,DOP,60.314455,6/3/2022
12049,East Caribbean Dollar,XCD,2.958667,6/3/2022
12050,Egypt Pound,EGP,17.182589,6/3/2022
12051,El Salvador Colon,SVC,9.625617,6/3/2022
12052,Ethiopia Birr,ETB,56.405176,6/3/2022
12053,Falkland Islands Pound,FKP,0.796904,6/3/2022
12054,Fiji Dollar,FJD,2.3092,6/3/2022
12055,Gambia Dalasi,GMD,58.296857,6/3/2022
12056,Georgia Lari,GEL,3.667903,6/3/2022
12057,Ghana New Cedi,GHS,7.755217,6/3/2022
12058,Gibraltar Pound,GIP,0.796904,6/3/2022
12059,Guatemala Quetzal,GTQ,8.481147,6/3/2022
12060,Guinea Franc,GNF,9871.068595,6/3/2022
12061,Guyana Dollar,GYD,230.146867,6/3/2022
12062,Haiti Gourde,HTG,115.102499,6/3/2022
12063,Honduras Lempira,HNL,27.086832,6/3/2022
12064,Hong Kong Dollar,HKD,8.554829,6/3/2022
12065,Hungary Forint,HUF,388.199532,6/3/2022
12066,Iceland Krona,ISK,144.203349,6/3/2022
12067,India Rupee,INR,83.668246,6/3/2022
12068,Indonesia Rupiah,IDR,15746.27642,6/3/2022
12069,Iran Rial,IRR,46336.08341,6/3/2022
12070,Iraq Dinar,IQD,1605.505669,6/3/2022
12071,Israel New Shekel,ILS,3.593113,6/3/2022
12072,Jamaica Dollar,JMD,169.816376,6/3/2022
12073,Jordan Dinar,JOD,0.776234,6/3/2022
12074,Kazakhstan Tenge,KZT,561.360712,6/3/2022
12075,Kenya Shilling,KES,125.402932,6/3/2022
12076,Kuwait Dinar,KWD,0.332175,6/3/2022
12077,Kyrgyzstan Som,KGS,106.930109,6/3/2022
12078,Laos Kip,LAK,12610.72135,6/3/2022
12079,Lebanon Pound,LBP,1663.435769,6/3/2022
12080,Lesotho Loti,LSL,16.761326,6/3/2022
12081,Liberia Dollar,LRD,168.868482,6/3/2022
12082,Libya Dinar,LYD,5.086323,6/3/2022
12083,Macau Pataca,MOP,8.854385,6/3/2022
12084,Macedonia Denar,MKD,61.753687,6/3/2022
12085,Malagasy Ariary,MGA,4398.999339,6/3/2022
12086,Malawi Kwacha,MWK,884.03538,6/3/2022
12087,Malaysia Ringgit,MYR,4.573986,6/3/2022
12088,Maldives Rufiyaa,MVR,16.91459,6/3/2022
12089,Mauritania Ouguiya,MRO,390.832219,6/3/2022
12090,Mauritius Rupee,MUR,48.45883,6/3/2022
12091,Mexico Peso,MXN,22.933488,6/3/2022
12092,Moldova Leu,MDL,20.212995,6/3/2022
12093,Mongolia Tugrik,MNT,3129.758728,6/3/2022
12094,Morocco Dirham,MAD,10.661444,6/3/2022
12095,Mozambique New Metical,MZN,69.879496,6/3/2022
12096,Myanmar Kyat,MMK,1956.010438,6/3/2022
12097,NL Antilles Guilder,ANG,1.982552,6/3/2022
12098,Namibia Dollar,NAD,16.761321,6/3/2022
12099,Nepal Rupee,NPR,134.08513,6/3/2022
12100,New Zealand Dollar,NZD,1.595292,6/3/2022
12101,Nicaragua Cordoba Oro,NIO,39.331331,6/3/2022
12102,Nigeria Naira,NGN,458.150144,6/3/2022
12103,North Korea Won,KPW,985.291955,6/3/2022
12104,Norway Kroner,NOK,9.789197,6/3/2022
12105,Oman Rial,OMR,0.421667,6/3/2022
12106,Pakistan Rupee,PKR,196.052097,6/3/2022
12107,Panama Balboa,PAB,1.100071,6/3/2022
12108,Papua New Guinea Kina,PGK,3.876005,6/3/2022
12109,Paraguay Guarani,PYG,7660.403851,6/3/2022
12110,Peru Nuevo Sol,PEN,4.103616,6/3/2022
12111,Philippines Peso,PHP,56.873642,6/3/2022
12112,Poland Zloty,PLN,4.90809,6/3/2022
12113,Qatar Rial,QAR,3.986095,6/3/2022
12114,Romania New Lei,RON,4.956569,6/3/2022
12115,Russia Rouble,RUB,135.751685,6/3/2022
12116,Rwanda Franc,RWF,1133.024564,6/3/2022
12117,Samoa Tala,WST,2.859911,6/3/2022
12118,Sao Tome/Principe Dobra,STD,22659.50069,6/3/2022
12119,Saudi Arabia Riyal,SAR,4.107711,6/3/2022
12120,Serbia Dinar,RSD,117.871718,6/3/2022
12121,Seychelles Rupee,SCR,15.770417,6/3/2022
12122,Sierra Leone Leone,SLL,12726.6859,6/3/2022
12123,Singapore Dollar,SGD,1.489159,6/3/2022
12124,Solomon Islands Dollar,SBD,8.821717,6/3/2022
12125,Somali Shilling,SOS,639.345261,6/3/2022
12126,South Africa Rand,ZAR,16.92462,6/3/2022
12127,South Korea Won,KRW,1332.25138,6/3/2022
12128,Sri Lanka Rupee,LKR,221.655197,6/3/2022
12129,St Helena Pound,SHP,1.507939,6/3/2022
12130,Sudan Pound,SDG,488.267189,6/3/2022
12131,Suriname Dollar,SRD,22.410466,6/3/2022
12132,Swaziland Lilangeni,SZL,16.884119,6/3/2022
12133,Sweden Krona,SEK,10.758675,6/3/2022
12134,Syria Pound,SYP,2750.058598,6/3/2022
12135,Taiwan Dollar,TWD,30.803547,6/3/2022
12136,Tanzania Shilling,TZS,2546.559101,6/3/2022
12137,Thailand Baht,THB,35.78146,6/3/2022
12138,Tonga Pa'anga,TOP,2.488523,6/3/2022
12139,Trinidad/Tobago Dollar,TTD,7.465967,6/3/2022
12140,Tunisia Dinar,TND,3.226835,6/3/2022
12141,Turkish New Lira,TRY,15.53094,6/3/2022
12142,Uganda Shilling,UGX,3938.044119,6/3/2022
12143,Ukraine Hryvnia,UAH,33.055737,6/3/2022
12144,Uruguay Peso,UYU,47.009575,6/3/2022
12145,United Arab Emirates Dirham,AED,4.021199,6/3/2022
12146,Vanuatu Vatu,VUV,124.4439,6/3/2022
12147,Vietnam Dong,VND,25004.51592,6/3/2022
12148,Yemen Rial,YER,273.966253,6/3/2022
12149,Zambia Kwacha,ZMK,9854.235488,6/3/2022
12150,Australia Dollar,AUD,1.466459,7/3/2022
12151,Great Britain Pound,GBP,0.822229,7/3/2022
12152,Euro,EUR,1,7/3/2022
12153,Japan Yen,JPY,124.768629,7/3/2022
12154,Switzerland Franc,CHF,0.999207,7/3/2022
12155,USA Dollar,USD,1.085128,7/3/2022
12156,Afghanistan Afghani,AFN,97.892119,7/3/2022
12157,Albania Lek,ALL,122.469458,7/3/2022
12158,Algeria Dinar,DZD,154.815383,7/3/2022
12159,Angola Kwanza,AOA,516.769544,7/3/2022
12160,Argentina Peso,ARS,118.579612,7/3/2022
12161,Armenia Dram,AMD,548.658802,7/3/2022
12162,Aruba Florin,AWG,1.953502,7/3/2022
12163,Azerbaijan New Manat,AZN,1.842577,7/3/2022
12164,Bahamas Dollar,BSD,1.090383,7/3/2022
12165,Bahrain Dinar,BHD,0.409192,7/3/2022
12166,Bangladesh Taka,BDT,93.92726,7/3/2022
12167,Barbados Dollar,BBD,2.20153,7/3/2022
12168,Belarus Ruble,BYR,21268.51422,7/3/2022
12169,Belize Dollar,BZD,2.197755,7/3/2022
12170,Bermuda Dollar,BMD,1.085128,7/3/2022
12171,Bhutan Ngultrum,BTN,83.065447,7/3/2022
12172,Bolivia Boliviano,BOB,7.496089,7/3/2022
12173,Bosnia Mark,BAM,1.942971,7/3/2022
12174,Botswana Pula,BWP,12.745049,7/3/2022
12175,Brazil Real,BRL,5.493356,7/3/2022
12176,Brunei Dollar,BND,1.482588,7/3/2022
12177,Bulgaria Lev,BGN,1.943896,7/3/2022
12178,Burundi Franc,BIF,2180.1312,7/3/2022
12179,CFA Franc BCEAO,XOF,651.644212,7/3/2022
12180,CFA Franc BEAC,XAF,651.644212,7/3/2022
12181,CFP Franc,XPF,118.957174,7/3/2022
12182,Cambodia Riel,KHR,4432.265858,7/3/2022
12183,Canada Dollar,CAD,1.381233,7/3/2022
12184,Cape Verde Escudo,CVE,109.540029,7/3/2022
12185,Cayman Islands Dollar,KYD,0.908686,7/3/2022
12186,Chili Peso,CLP,875.872442,7/3/2022
12187,China Yuan/Renminbi,CNY,6.858116,7/3/2022
12188,Colombia Peso,COP,4156.052151,7/3/2022
12189,Comoros Franc,KMF,489.338043,7/3/2022
12190,Congo Franc,CDF,2187.618454,7/3/2022
12191,Costa Rica Colon,CRC,701.566808,7/3/2022
12192,Croatia Kuna,HRK,7.507025,7/3/2022
12193,Cuba Convertible Peso,CUC,1.085128,7/3/2022
12194,Cuba Peso,CUP,28.755899,7/3/2022
12195,Czech Koruna,CZK,25.762681,7/3/2022
12196,Denmark Krone,DKK,7.439542,7/3/2022
12197,Djibouti Franc,DJF,194.105349,7/3/2022
12198,Dominican Republich Peso,DOP,59.783335,7/3/2022
12199,East Caribbean Dollar,XCD,2.932614,7/3/2022
12200,Egypt Pound,EGP,17.143405,7/3/2022
12201,El Salvador Colon,SVC,9.540856,7/3/2022
12202,Ethiopia Birr,ETB,55.90848,7/3/2022
12203,Falkland Islands Pound,FKP,0.789887,7/3/2022
12204,Fiji Dollar,FJD,2.288861,7/3/2022
12205,Gambia Dalasi,GMD,57.783317,7/3/2022
12206,Georgia Lari,GEL,3.63476,7/3/2022
12207,Ghana New Cedi,GHS,7.686925,7/3/2022
12208,Gibraltar Pound,GIP,0.789886,7/3/2022
12209,Guatemala Quetzal,GTQ,8.406463,7/3/2022
12210,Guinea Franc,GNF,9784.14542,7/3/2022
12211,Guyana Dollar,GYD,228.120228,7/3/2022
12212,Haiti Gourde,HTG,114.088923,7/3/2022
12213,Honduras Lempira,HNL,26.848309,7/3/2022
12214,Hong Kong Dollar,HKD,8.480576,7/3/2022
12215,Hungary Forint,HUF,388.082024,7/3/2022
12216,Iceland Krona,ISK,143.98918,7/3/2022
12217,India Rupee,INR,83.21306,7/3/2022
12218,Indonesia Rupiah,IDR,15647.65826,7/3/2022
12219,Iran Rial,IRR,45689.32586,7/3/2022
12220,Iraq Dinar,IQD,1591.367823,7/3/2022
12221,Israel New Shekel,ILS,3.561956,7/3/2022
12222,Jamaica Dollar,JMD,168.320998,7/3/2022
12223,Jordan Dinar,JOD,0.769329,7/3/2022
12224,Kazakhstan Tenge,KZT,556.417453,7/3/2022
12225,Kenya Shilling,KES,123.704837,7/3/2022
12226,Kuwait Dinar,KWD,0.32925,7/3/2022
12227,Kyrgyzstan Som,KGS,105.988495,7/3/2022
12228,Laos Kip,LAK,12499.6732,7/3/2022
12229,Lebanon Pound,LBP,1648.787799,7/3/2022
12230,Lesotho Loti,LSL,16.61313,7/3/2022
12231,Liberia Dollar,LRD,167.381561,7/3/2022
12232,Libya Dinar,LYD,5.041534,7/3/2022
12233,Macau Pataca,MOP,8.776415,7/3/2022
12234,Macedonia Denar,MKD,61.209893,7/3/2022
12235,Malagasy Ariary,MGA,4360.262399,7/3/2022
12236,Malawi Kwacha,MWK,876.250695,7/3/2022
12237,Malaysia Ringgit,MYR,4.534533,7/3/2022
12238,Maldives Rufiyaa,MVR,16.765764,7/3/2022
12239,Mauritania Ouguiya,MRO,387.390608,7/3/2022
12240,Mauritius Rupee,MUR,48.017036,7/3/2022
12241,Mexico Peso,MXN,22.78102,7/3/2022
12242,Moldova Leu,MDL,20.035002,7/3/2022
12243,Mongolia Tugrik,MNT,3102.198534,7/3/2022
12244,Morocco Dirham,MAD,10.567561,7/3/2022
12245,Mozambique New Metical,MZN,69.263918,7/3/2022
12246,Myanmar Kyat,MMK,1938.786098,7/3/2022
12247,NL Antilles Guilder,ANG,1.965094,7/3/2022
12248,Namibia Dollar,NAD,16.613574,7/3/2022
12249,Nepal Rupee,NPR,132.904397,7/3/2022
12250,New Zealand Dollar,NZD,1.574152,7/3/2022
12251,Nicaragua Cordoba Oro,NIO,38.984985,7/3/2022
12252,Nigeria Naira,NGN,451.31595,7/3/2022
12253,North Korea Won,KPW,976.615619,7/3/2022
12254,Norway Kroner,NOK,9.762855,7/3/2022
12255,Oman Rial,OMR,0.417954,7/3/2022
12256,Pakistan Rupee,PKR,194.325691,7/3/2022
12257,Panama Balboa,PAB,1.090383,7/3/2022
12258,Papua New Guinea Kina,PGK,3.841873,7/3/2022
12259,Paraguay Guarani,PYG,7592.947464,7/3/2022
12260,Peru Nuevo Sol,PEN,4.06748,7/3/2022
12261,Philippines Peso,PHP,56.389233,7/3/2022
12262,Poland Zloty,PLN,4.937537,7/3/2022
12263,Qatar Rial,QAR,3.950936,7/3/2022
12264,Romania New Lei,RON,4.918777,7/3/2022
12265,Russia Rouble,RUB,115.567964,7/3/2022
12266,Rwanda Franc,RWF,1123.047316,7/3/2022
12267,Samoa Tala,WST,2.834727,7/3/2022
12268,Sao Tome/Principe Dobra,STD,22459.96446,7/3/2022
12269,Saudi Arabia Riyal,SAR,4.071616,7/3/2022
12270,Serbia Dinar,RSD,116.833757,7/3/2022
12271,Seychelles Rupee,SCR,15.631545,7/3/2022
12272,Sierra Leone Leone,SLL,12614.61601,7/3/2022
12273,Singapore Dollar,SGD,1.47986,7/3/2022
12274,Solomon Islands Dollar,SBD,8.744034,7/3/2022
12275,Somali Shilling,SOS,633.715158,7/3/2022
12276,South Africa Rand,ZAR,16.675996,7/3/2022
12277,South Korea Won,KRW,1329.428656,7/3/2022
12278,Sri Lanka Rupee,LKR,219.703334,7/3/2022
12279,St Helena Pound,SHP,1.494656,7/3/2022
12280,Sudan Pound,SDG,483.967489,7/3/2022
12281,Suriname Dollar,SRD,22.213116,7/3/2022
12282,Swaziland Lilangeni,SZL,16.73544,7/3/2022
12283,Sweden Krona,SEK,10.808681,7/3/2022
12284,Syria Pound,SYP,2725.841987,7/3/2022
12285,Taiwan Dollar,TWD,30.590636,7/3/2022
12286,Tanzania Shilling,TZS,2524.134264,7/3/2022
12287,Thailand Baht,THB,35.622051,7/3/2022
12288,Tonga Pa'anga,TOP,2.466608,7/3/2022
12289,Trinidad/Tobago Dollar,TTD,7.400223,7/3/2022
12290,Tunisia Dinar,TND,3.198414,7/3/2022
12291,Turkish New Lira,TRY,15.544457,7/3/2022
12292,Uganda Shilling,UGX,3903.366283,7/3/2022
12293,Ukraine Hryvnia,UAH,32.764653,7/3/2022
12294,Uruguay Peso,UYU,46.595615,7/3/2022
12295,United Arab Emirates Dirham,AED,3.98572,7/3/2022
12296,Vanuatu Vatu,VUV,123.348066,7/3/2022
12297,Vietnam Dong,VND,24784.32984,7/3/2022
12298,Yemen Rial,YER,271.553061,7/3/2022
12299,Zambia Kwacha,ZMK,9767.468758,7/3/2022
12300,Australia Dollar,AUD,1.480424,8/3/2022
12301,Great Britain Pound,GBP,0.828221,8/3/2022
12302,Euro,EUR,1,8/3/2022
12303,Japan Yen,JPY,125.308533,8/3/2022
12304,Switzerland Franc,CHF,1.004972,8/3/2022
12305,USA Dollar,USD,1.085388,8/3/2022
12306,Afghanistan Afghani,AFN,96.599662,8/3/2022
12307,Albania Lek,ALL,125.416962,8/3/2022
12308,Algeria Dinar,DZD,155.000911,8/3/2022
12309,Angola Kwanza,AOA,515.586746,8/3/2022
12310,Argentina Peso,ARS,117.699468,8/3/2022
12311,Armenia Dram,AMD,553.743229,8/3/2022
12312,Aruba Florin,AWG,1.953969,8/3/2022
12313,Azerbaijan New Manat,AZN,1.84636,8/3/2022
12314,Bahamas Dollar,BSD,1.083412,8/3/2022
12315,Bahrain Dinar,BHD,0.409267,8/3/2022
12316,Bangladesh Taka,BDT,93.142983,8/3/2022
12317,Barbados Dollar,BBD,2.187375,8/3/2022
12318,Belarus Ruble,BYR,21273.59533,8/3/2022
12319,Belize Dollar,BZD,2.183684,8/3/2022
12320,Bermuda Dollar,BMD,1.085388,8/3/2022
12321,Bhutan Ngultrum,BTN,83.336815,8/3/2022
12322,Bolivia Boliviano,BOB,7.459053,8/3/2022
12323,Bosnia Mark,BAM,1.951223,8/3/2022
12324,Botswana Pula,BWP,12.686074,8/3/2022
12325,Brazil Real,BRL,5.548488,8/3/2022
12326,Brunei Dollar,BND,1.475197,8/3/2022
12327,Bulgaria Lev,BGN,1.952622,8/3/2022
12328,Burundi Franc,BIF,2187.055846,8/3/2022
12329,CFA Franc BCEAO,XOF,653.403367,8/3/2022
12330,CFA Franc BEAC,XAF,654.393959,8/3/2022
12331,CFP Franc,XPF,119.282711,8/3/2022
12332,Cambodia Riel,KHR,4407.758736,8/3/2022
12333,Canada Dollar,CAD,1.390864,8/3/2022
12334,Cape Verde Escudo,CVE,110.356778,8/3/2022
12335,Cayman Islands Dollar,KYD,0.902856,8/3/2022
12336,Chili Peso,CLP,881.942392,8/3/2022
12337,China Yuan/Renminbi,CNY,6.860515,8/3/2022
12338,Colombia Peso,COP,4135.869133,8/3/2022
12339,Comoros Franc,KMF,491.083337,8/3/2022
12340,Congo Franc,CDF,2187.055511,8/3/2022
12341,Costa Rica Colon,CRC,698.940558,8/3/2022
12342,Croatia Kuna,HRK,7.558748,8/3/2022
12343,Cuba Convertible Peso,CUC,1.085388,8/3/2022
12344,Cuba Peso,CUP,28.762769,8/3/2022
12345,Czech Koruna,CZK,25.777579,8/3/2022
12346,Denmark Krone,DKK,7.442175,8/3/2022
12347,Djibouti Franc,DJF,192.895198,8/3/2022
12348,Dominican Republich Peso,DOP,59.796145,8/3/2022
12349,East Caribbean Dollar,XCD,2.933314,8/3/2022
12350,Egypt Pound,EGP,17.08511,8/3/2022
12351,El Salvador Colon,SVC,9.480356,8/3/2022
12352,Ethiopia Birr,ETB,55.192334,8/3/2022
12353,Falkland Islands Pound,FKP,0.790075,8/3/2022
12354,Fiji Dollar,FJD,2.297223,8/3/2022
12355,Gambia Dalasi,GMD,57.871717,8/3/2022
12356,Georgia Lari,GEL,3.67945,8/3/2022
12357,Ghana New Cedi,GHS,7.679121,8/3/2022
12358,Gibraltar Pound,GIP,0.790075,8/3/2022
12359,Guatemala Quetzal,GTQ,8.354691,8/3/2022
12360,Guinea Franc,GNF,9733.755558,8/3/2022
12361,Guyana Dollar,GYD,226.548881,8/3/2022
12362,Haiti Gourde,HTG,113.359238,8/3/2022
